LJ20529|کتنی دور کی ہو سکتی ہے؟|کتنی دور کی ہو سکتی ہے؟
LJ20530|کیا ہم واقعی یہ خیال کر سکتے ہیں|کیا ہم واقعی یہ خیال کر سکتے ہیں
LJ20531|کہ پرندے بندر|کہ پرندے بندر
LJ20532|اور کرم خور کیڑے بھی اتنی شاندار قوت مشاہدہ کے حامل ہیں|اور کرم خور کیڑے بھی اتنی شاندار قوت مشاہدہ کے حامل ہیں
LJ20533|یا ان میں سے بعض بہت چالاک ہیں|یا ان میں سے بعض بہت چالاک ہیں
LJ20534|کہ کسی دور دراز مشابہ ہے|کہ کسی دور دراز مشابہ ہے
LJ20535|کو نوٹ کر لیں اور اسے دور بھاگیں|کو نوٹ کر لیں اور اسے دور بھاگیں
LJ20536|میرے خیال میں یہ سب فضولیات بہت ہو گئے|میرے خیال میں یہ سب فضولیات بہت ہو گئے
LJ20537|اکتباس ختم ہوگا|اکتباس ختم ہوگا
LJ20538|اس طرح کے تنزیہ اسلوب سے جو گول شمیٹ نے یہاں افتیار کیا ہے|اس طرح کے تنزیہ اسلوب سے جو گول شمیٹ نے یہاں افتیار کیا ہے
LJ20539|کوئی بھی شخص متاثر ہو سکتا ہے|کوئی بھی شخص متاثر ہو سکتا ہے
LJ20540|لیکن کیا یہ واقعی شاندار مشاہدین ہیں؟|لیکن کیا یہ واقعی شاندار مشاہدین ہیں؟
LJ20541|کیا ان میں سے بہت چالاک بھی ہیں؟|کیا ان میں سے بہت چالاک بھی ہیں؟
LJ20542|کوئی بھی سمجھے گا کہ پرندوں اور بندروں نے اس دور دراز کی مشابہت سے فریب میں آ کر فائدہ اٹھایا ہے|کوئی بھی سمجھے گا کہ پرندوں اور بندروں نے اس دور دراز کی مشابہت سے فریب میں آ کر فائدہ اٹھایا ہے
LJ20543|گولڈ شمیٹ شاید یہ بھی کہہ سکتا تھا|گولڈ شمیٹ شاید یہ بھی کہہ سکتا تھا
LJ20544|کی|کی
LJ20545|کیا ہم واقعی یہ خیال کر سکتے ہیں کہ پرندے وغیرہ اتنے خراب مشاہدین ہوتے ہیں|کیا ہم واقعی یہ خیال کر سکتے ہیں کہ پرندے وغیرہ اتنے خراب مشاہدین ہوتے ہیں
LJ20546|یا ان میں سے بعض بہت بے وقوف پرندے ہی ایسے ہوتے ہیں|یا ان میں سے بعض بہت بے وقوف پرندے ہی ایسے ہوتے ہیں
LJ20547|بہرحال یہاں پر واقعی ایک الجن ہے|بہرحال یہاں پر واقعی ایک الجن ہے
LJ20548|ممکن ہے کسی موروسی چھڑی نمہ کیڑے کی چھڑی سے ابتدائی مشابہ|ممکن ہے کسی موروسی چھڑی نمہ کیڑے کی چھڑی سے ابتدائی مشابہ
LJ20549|بہت بہت دور کی رہی ہو|بہت بہت دور کی رہی ہو
LJ20550|لیکن اس کے فریب میں آنے کے لیے پرندے کی نظر کا بہت خراب ہونا ضروری ہے|لیکن اس کے فریب میں آنے کے لیے پرندے کی نظر کا بہت خراب ہونا ضروری ہے
LJ20551|ان سب کے باوجود جدید چھڑی نمار کیڑے کی چھڑی سے مشابہت زبردست ہے|ان سب کے باوجود جدید چھڑی نمار کیڑے کی چھڑی سے مشابہت زبردست ہے
LJ20552|جس میں جیلی کلیاں اور پتوں کے داگ جیسی|جس میں جیلی کلیاں اور پتوں کے داگ جیسی
LJ20553|نفیس تفصیلات بھی موجود ہیں|نفیس تفصیلات بھی موجود ہیں
LJ20554|جو پرندے اپنی انتخابی شکاری صلاحیت سے ارتقاء پذیر ہوئے ہیں کم از کم اجتماعی حیثیت میں ان کی بسارت تو شاندار رہی ہوگی|جو پرندے اپنی انتخابی شکاری صلاحیت سے ارتقاء پذیر ہوئے ہیں کم از کم اجتماعی حیثیت میں ان کی بسارت تو شاندار رہی ہوگی
LJ20555|انہیں بے وقوف بنانا بہت مشکل رہا ہوگا|انہیں بے وقوف بنانا بہت مشکل رہا ہوگا
LJ20556|برناکہ|برناکہ
LJ20557|کیڑے اپنی موجودہ بے عیب نقل میں ارتکا پذیر نہ ہو پاتے|کیڑے اپنی موجودہ بے عیب نقل میں ارتکا پذیر نہ ہو پاتے
LJ20558|بلکہ وہ نسبتاً نامکمل|بلکہ وہ نسبتاً نامکمل
LJ20559|نکل ہی رہتے|نکل ہی رہتے
LJ20560|اب سوال یہ ہے کہ ہم اس واضح تضاد کو کیسے حل کر سکتے ہیں؟|اب سوال یہ ہے کہ ہم اس واضح تضاد کو کیسے حل کر سکتے ہیں؟
LJ20561|اس کا ایک جواب یہ سمجھ آتا ہے|اس کا ایک جواب یہ سمجھ آتا ہے
LJ20562|کہ پرندوں کی بسارت اسی ارتقائی دورانیے میں عمل میں آئی ہے|کہ پرندوں کی بسارت اسی ارتقائی دورانیے میں عمل میں آئی ہے
LJ20563|جس میں کیڑوں کی نقل کرنے کی اہلیت کا ارتکا ہوا ہے|جس میں کیڑوں کی نقل کرنے کی اہلیت کا ارتکا ہوا ہے
LJ20564|ازراح تفنن عرض ہے|ازراح تفنن عرض ہے
LJ20565|ممکن ہے کسی موروسی کیڑے نے جو غلاظت سے صرف پانچ فیصد مشابہ تھا|ممکن ہے کسی موروسی کیڑے نے جو غلاظت سے صرف پانچ فیصد مشابہ تھا
LJ20566|کیسی|کیسی
LJ20567|جد پرندے کو جس کی بسارت محض پانچ فیصدی بے وقوف بنا دیا ہوگا|جد پرندے کو جس کی بسارت محض پانچ فیصدی بے وقوف بنا دیا ہوگا
LJ20568|لیکن میں ایسا کوئی جواب نہیں دینا چاہتا|لیکن میں ایسا کوئی جواب نہیں دینا چاہتا
LJ20569|مجھے شک ہے کہ اصل میں ارتکا کا پورا عمل دور دراز کی مشابہت سے تقریباً بے عیب نقالی تک مختلف کیڑوں کے مطلعے ہیں|مجھے شک ہے کہ اصل میں ارتکا کا پورا عمل دور دراز کی مشابہت سے تقریباً بے عیب نقالی تک مختلف کیڑوں کے مطلعے ہیں
LJ20570|کے گروہ میں|کے گروہ میں
LJ20571|کئی بار کافی تیزی سے پورا ہوا ہوگا|کئی بار کافی تیزی سے پورا ہوا ہوگا
LJ20572|اس پورے عرصے کے دوران پرندے کی بسارت اتنی ہی اچھی رہی ہوگی جتنی کہ آج ہے|اس پورے عرصے کے دوران پرندے کی بسارت اتنی ہی اچھی رہی ہوگی جتنی کہ آج ہے
LJ20573|اس الجن کا ایک اور جواب یہ ہے|اس الجن کا ایک اور جواب یہ ہے
LJ20574|شاید پرندے یا بندروں کی ہر نو کی بسارت|شاید پرندے یا بندروں کی ہر نو کی بسارت
LJ20575|کمزور رہی ہو|کمزور رہی ہو
LJ20576|اور وہ کسی کیڑے کے ایک ہی محدود پہلو پر منحصر رہے ہوں|اور وہ کسی کیڑے کے ایک ہی محدود پہلو پر منحصر رہے ہوں
LJ20577|ہو سکتا ہے کہ ایک شکاری صرف رنگ کو دیکھتا ہو|ہو سکتا ہے کہ ایک شکاری صرف رنگ کو دیکھتا ہو
LJ20578|دوسرا صرف شکل کو|دوسرا صرف شکل کو
LJ20579|اور تیسرا صرف ساخت|اور تیسرا صرف ساخت
LJ20580|پھر کسی کیڑے نے جو محدود حد تک کسی چھڑی جیسا تھا|پھر کسی کیڑے نے جو محدود حد تک کسی چھڑی جیسا تھا
LJ20581|ایک قسم کے شکاری کو فریب دے دیا ہو|ایک قسم کے شکاری کو فریب دے دیا ہو
LJ20582|خواہ دیگر شکاری اسے کھاتے رہے ہوں|خواہ دیگر شکاری اسے کھاتے رہے ہوں
LJ20583|جیسے جیسے ارتقاء آگے بڑھا اس مشابہت میں کیڑے کی دیگر انواہ بھی شامل ہوتی رہی|جیسے جیسے ارتقاء آگے بڑھا اس مشابہت میں کیڑے کی دیگر انواہ بھی شامل ہوتی رہی
LJ20584|پھر نکالی کی حتمی کثیر جہتی شکل کو|پھر نکالی کی حتمی کثیر جہتی شکل کو
LJ20585|فیترین|فیترین
LJ20586|اتخاب نے شکاریوں کی مختلف انواع سے فراہم کردہ معلومات کی بنیاد پر ایک نو میں جمع کر دیا۔|اتخاب نے شکاریوں کی مختلف انواع سے فراہم کردہ معلومات کی بنیاد پر ایک نو میں جمع کر دیا۔
LJ20587|کوئی واحد شکاری پوری نکالی کو نہیں دیکھتا ایسا صرف ہم دیکھتے ہیں|کوئی واحد شکاری پوری نکالی کو نہیں دیکھتا ایسا صرف ہم دیکھتے ہیں
LJ20588|اس سے یہ نتیجہ|اس سے یہ نتیجہ
LJ20589|نکلتا ہے کہ نکالی کو اس کی پوری آب و تاب میں دیکھنے کے لیے ہم کافی|نکلتا ہے کہ نکالی کو اس کی پوری آب و تاب میں دیکھنے کے لیے ہم کافی
LJ20590|چالاک واقع ہوئے ہیں|چالاک واقع ہوئے ہیں
LJ20591|میں اس معاملے میں ایک اور توجیح کو ترجیح دیتا ہوں|میں اس معاملے میں ایک اور توجیح کو ترجیح دیتا ہوں
LJ20592|ایسا نہیں کہ یہ صرف انسان کی خود پسندی کی خصوصیت کی وجہ سے ہو|ایسا نہیں کہ یہ صرف انسان کی خود پسندی کی خصوصیت کی وجہ سے ہو
LJ20593|تو بعد|تو بعد
LJ20594|یہ ہے کہ خواہ کسی مخصوص حالت میں شکاری کی بسارت کیسی ہی اچھی کیوں نہ ہو|یہ ہے کہ خواہ کسی مخصوص حالت میں شکاری کی بسارت کیسی ہی اچھی کیوں نہ ہو
LJ20595|دوسری حالتوں میں وہ اتنی ہی خراب بھی ہو سکتی ہے|دوسری حالتوں میں وہ اتنی ہی خراب بھی ہو سکتی ہے
LJ20596|ہم اصل میں خود اپنے تجربے سے خراب اور اچھی بسارت کے پورے طیف کو بہ آسانی سمجھ سکتے ہیں|ہم اصل میں خود اپنے تجربے سے خراب اور اچھی بسارت کے پورے طیف کو بہ آسانی سمجھ سکتے ہیں
LJ20597|اگر میں براہ راست چڑی نمہ کیڑے کو اپنی ناگ سے آٹھ انچ کی دوری سے دن کی تیز روشنی میں دیکھوں تو میں دھوکے میں نہیں آؤں گا|اگر میں براہ راست چڑی نمہ کیڑے کو اپنی ناگ سے آٹھ انچ کی دوری سے دن کی تیز روشنی میں دیکھوں تو میں دھوکے میں نہیں آؤں گا
LJ20598|میں تنے سے چمٹی اس کی لمبی ٹانگیں دیکھ لوں گا|میں تنے سے چمٹی اس کی لمبی ٹانگیں دیکھ لوں گا
LJ20599|میں اس غیر معمولی تناسب کو بھی نوٹ کرلوں گا|میں اس غیر معمولی تناسب کو بھی نوٹ کرلوں گا
LJ20600|جو اصل چھڑی میں مفقود ہوتی ہے|جو اصل چھڑی میں مفقود ہوتی ہے
LJ20601|لیکن اگر میں انہی آنکھوں اور دماغ کے ساتھ شام کے دھندلے کے میں کسی جنگل سے گزر رہا ہوں|لیکن اگر میں انہی آنکھوں اور دماغ کے ساتھ شام کے دھندلے کے میں کسی جنگل سے گزر رہا ہوں
LJ20602|تو ممکن ہے کہ میں آس پاس ہر جگہ موجود ٹہنی ہوں اور ان سے معمولی مشابہت والے کیڑے کے درمیان|تو ممکن ہے کہ میں آس پاس ہر جگہ موجود ٹہنی ہوں اور ان سے معمولی مشابہت والے کیڑے کے درمیان
LJ20603|تمیز کرنے میں ناکام رہوں|تمیز کرنے میں ناکام رہوں
LJ20604|ہو سکتا ہے کہ کیڑے کی تصویر میرے ریٹنا کے کنارے سے ہو کر نکل جائے|ہو سکتا ہے کہ کیڑے کی تصویر میرے ریٹنا کے کنارے سے ہو کر نکل جائے
LJ20605|بجائے اس کے کہ وہ مرکزی علاقے میں آسکے جو زیادہ فعال ہے|بجائے اس کے کہ وہ مرکزی علاقے میں آسکے جو زیادہ فعال ہے
LJ20606|کیڑا مجھ سے پچاس گز کی دوری پر ہو سکتا ہے|کیڑا مجھ سے پچاس گز کی دوری پر ہو سکتا ہے
LJ20607|بائیں ہما ممکن ہے کہ میرے|بائیں ہما ممکن ہے کہ میرے
LJ20608|ریٹنا پر اس کا بہت معمولی اکسی اترے|ریٹنا پر اس کا بہت معمولی اکسی اترے
LJ20609|یا یہ بھی ہو سکتا ہے کہ روشنی اتنی خراب ہو کہ مجھے کچھ بھی نظر نہ آئے|یا یہ بھی ہو سکتا ہے کہ روشنی اتنی خراب ہو کہ مجھے کچھ بھی نظر نہ آئے
LJ20610|حقیقت یہ ہے کہ اس سے فرق ہی نہیں پڑتا کہ کیڑا چھڑی سے کتنی دور ازکار اور خراب مشابہت رکھتا ہے|حقیقت یہ ہے کہ اس سے فرق ہی نہیں پڑتا کہ کیڑا چھڑی سے کتنی دور ازکار اور خراب مشابہت رکھتا ہے
LJ20611|کوچنا کوچنا|کوچنا کوچنا
LJ20612|دون دلکہ|دون دلکہ
LJ20613|آنکھ سے کسی درجے کی دوری، شکاری کی توجہ کسی درجے میں بٹانے کی کوئی بھی شائع ضرور ایسی ہو سکتی ہے|آنکھ سے کسی درجے کی دوری، شکاری کی توجہ کسی درجے میں بٹانے کی کوئی بھی شائع ضرور ایسی ہو سکتی ہے
LJ20614|جسے اچھی سے اچھی آنکھ بھی دودھ دراز مشابہت سے دھوکہ کھا جائے|جسے اچھی سے اچھی آنکھ بھی دودھ دراز مشابہت سے دھوکہ کھا جائے
LJ20615|اگر آپ کو یہ کسی مخصوص متصور میں سارے گئے|اگر آپ کو یہ کسی مخصوص متصور میں سارے گئے
LJ20616|کے لیے کرینے قیاس نہیں لگتا|کے لیے کرینے قیاس نہیں لگتا
LJ20617|تو ذرا اس خیالی روشنی کو بند کریں یا مفروضہ شائع سے ذرا دور ہٹ جائیں|تو ذرا اس خیالی روشنی کو بند کریں یا مفروضہ شائع سے ذرا دور ہٹ جائیں
LJ20618|ایسا کرنے میں نکتہ یہ ہے کہ بہت سے کیڑے کسی ٹہنی پتے|ایسا کرنے میں نکتہ یہ ہے کہ بہت سے کیڑے کسی ٹہنی پتے
LJ20619|یا لیڈ سے مشابہت کی وجہ سے بچ گئے|یا لیڈ سے مشابہت کی وجہ سے بچ گئے
LJ20620|اسے موکم پر جب|اسے موکم پر جب
LJ20621|وہ شکاری سے دوری پر واقع تھے یا ایسے موقع پر جب شکاری انہیں دھند لکے یا دھند میں دیکھ رہا تھا|وہ شکاری سے دوری پر واقع تھے یا ایسے موقع پر جب شکاری انہیں دھند لکے یا دھند میں دیکھ رہا تھا
LJ20622|یا دیکھتے وقت اس کی توجہ کسی دلکش مادہ کی وجہ سے بٹ گئی|یا دیکھتے وقت اس کی توجہ کسی دلکش مادہ کی وجہ سے بٹ گئی
LJ20623|اور بہت سے کیڑے شاید اسی شکاری سے ٹہنی سے زبردست مشابہت کی وجہ|اور بہت سے کیڑے شاید اسی شکاری سے ٹہنی سے زبردست مشابہت کی وجہ
LJ20624|سے ایسے محکم پر بھی بچ گئے|سے ایسے محکم پر بھی بچ گئے
LJ20625|جب شکاری انہیں اچھی روشنی میں نہایت قریب سے دیکھ رہا تھا|جب شکاری انہیں اچھی روشنی میں نہایت قریب سے دیکھ رہا تھا
LJ20626|روشنی کی شدت، شکاری سے کیڑے کے فاصلے، ریٹنا کے مرکز سے اکس کے فاصلے،|روشنی کی شدت، شکاری سے کیڑے کے فاصلے، ریٹنا کے مرکز سے اکس کے فاصلے،
LJ20627|اور اسی طرح کے متغیرات کے بارے میں جو چیز اہم ہے|اور اسی طرح کے متغیرات کے بارے میں جو چیز اہم ہے
LJ20628|موسیقی|موسیقی
LJ20629|وہ یہ ہے کہ یہ تمام مسلسل متغیرات ہیں۔|وہ یہ ہے کہ یہ تمام مسلسل متغیرات ہیں۔
LJ20630|یہ انتہائی معمولی روئیت سے انتہائی اہم ادم روئیت کے مختلف ناقابل فہم درجوں میں متغیر ہوتے ہیں|یہ انتہائی معمولی روئیت سے انتہائی اہم ادم روئیت کے مختلف ناقابل فہم درجوں میں متغیر ہوتے ہیں
LJ20631|ایسے ہی مسلسل متغیرات مسلسل اور تدریجی ارتکارات|ایسے ہی مسلسل متغیرات مسلسل اور تدریجی ارتکارات
LJ20632|کو فروغ دیتے ہیں|کو فروغ دیتے ہیں
LJ20633|ریچرڈ گولش میٹ کا یہ مسئلہ|ریچرڈ گولش میٹ کا یہ مسئلہ
LJ20634|جو ان مسائل میں سے ایک ہے جن پر وہ اپنی پوری پیشوا ورانہ زندگی میں یہ یقین کرتے رہے|جو ان مسائل میں سے ایک ہے جن پر وہ اپنی پوری پیشوا ورانہ زندگی میں یہ یقین کرتے رہے
LJ20635|کہ ارتکا لمبی جس لگاتی ہے معمولی قدم نہیں|کہ ارتکا لمبی جس لگاتی ہے معمولی قدم نہیں
LJ20636|بالکل|بالکل
LJ20637|کوئی مسئلہ ہی نہیں ہے|کوئی مسئلہ ہی نہیں ہے
LJ20638|اور اتفاق سے ہم نے خود مظاہرہ کیا ہے کہ پانچ فیصد بسارت ادم بسارت سے بہرحال بہتر ہوتی ہے|اور اتفاق سے ہم نے خود مظاہرہ کیا ہے کہ پانچ فیصد بسارت ادم بسارت سے بہرحال بہتر ہوتی ہے
LJ20639|میرے ریٹنا کے کنارے پر میری بسارت کا میار اس کے مرکز کے میار کا شاید|میرے ریٹنا کے کنارے پر میری بسارت کا میار اس کے مرکز کے میار کا شاید
LJ20640|پانچ فیصد بھی نہیں ہوگی|پانچ فیصد بھی نہیں ہوگی
LJ20641|خواہ آپ میار کی پہمائش کا کتنا ہی خیال رکھیں|خواہ آپ میار کی پہمائش کا کتنا ہی خیال رکھیں
LJ20642|پھر بھی میں اپنی آنکھ کے دور کے کنارے سے|پھر بھی میں اپنی آنکھ کے دور کے کنارے سے
LJ20643|کسی بس یا لاری کی موجودگی کا پتہ لگا سکتا|کسی بس یا لاری کی موجودگی کا پتہ لگا سکتا
LJ20644|چونکہ میں ہر روز کام پر آنے کے لیے سائیکل کا استعمال کرتا ہوں|چونکہ میں ہر روز کام پر آنے کے لیے سائیکل کا استعمال کرتا ہوں
LJ20645|بائیں وجہ|بائیں وجہ
LJ20646|شاید اس صلاحیت نے حقیقتا میری جان بھی بچائی ہے|شاید اس صلاحیت نے حقیقتا میری جان بھی بچائی ہے
LJ20647|میں نے اس فرق کا مشاہدہ ان موقعوں پر کیا ہے جب بارش ہو رہی ہو اور میں نے ہیٹ پہن رکھی ہو|میں نے اس فرق کا مشاہدہ ان موقعوں پر کیا ہے جب بارش ہو رہی ہو اور میں نے ہیٹ پہن رکھی ہو
LJ20648|کسی اندھیری رات میں ہماری بسارت کا میار دن کے مقابلے میں پانچ فیصد سے بھی کم ہو سکتا ہے|کسی اندھیری رات میں ہماری بسارت کا میار دن کے مقابلے میں پانچ فیصد سے بھی کم ہو سکتا ہے
LJ20649|تاہم ہمارے اجداد پھر بھی اسی بسارت سے ان اشیاں کو آدھی رات میں بھی دیکھ کر محفوظ رہے جو ان کیلئے اہم تھی|تاہم ہمارے اجداد پھر بھی اسی بسارت سے ان اشیاں کو آدھی رات میں بھی دیکھ کر محفوظ رہے جو ان کیلئے اہم تھی
LJ20650|مثلاً نوکیل دانتوں والا شیر یا پہاڑی کی چوٹی|مثلاً نوکیل دانتوں والا شیر یا پہاڑی کی چوٹی
LJ20651|ہمیں سکتا ہے|ہمیں سکتا ہے
LJ20652|ہر شخص ذاتی تجربے کی بنا پر جانتا ہے|ہر شخص ذاتی تجربے کی بنا پر جانتا ہے
LJ20653|مثال کے طور پر اندھیری راتو میں|مثال کے طور پر اندھیری راتو میں
LJ20654|کہ ایک مکمل کور چشمی سے کامل بسارت تک کوئی ایسا ناقابل فہم سلسلہ ہوتا ہے اور اس سلسلے کا ہر مرحلہ اپنی افادیت رکھتا ہے|کہ ایک مکمل کور چشمی سے کامل بسارت تک کوئی ایسا ناقابل فہم سلسلہ ہوتا ہے اور اس سلسلے کا ہر مرحلہ اپنی افادیت رکھتا ہے
LJ20655|تو|تو
LJ20656|دنیا کو بتا دریج غیر فوکس شدہ سے|دنیا کو بتا دریج غیر فوکس شدہ سے
LJ20657|فوکس شدہ دوربین سے دیکھنے پر ہم فوراں قائل ہو جائیں گے کہ فوکس کے میار کا ایک درجہ بدرجہ سلسلہ یا کنٹینیوم ہے|فوکس شدہ دوربین سے دیکھنے پر ہم فوراں قائل ہو جائیں گے کہ فوکس کے میار کا ایک درجہ بدرجہ سلسلہ یا کنٹینیوم ہے
LJ20658|اور اس سلسلے کا ہر مرحلہ پچھلے مرحلے پر بہتری کا حامل ہوتا ہے|اور اس سلسلے کا ہر مرحلہ پچھلے مرحلے پر بہتری کا حامل ہوتا ہے
LJ20659|اپنے رنگین ٹیلی وی ان سیٹ کے رنگ کو بیلنس کرنے والے لٹو کو بتدریج گھما کر ہم قائل ہو سکتے ہیں کہ سیاہ و سفید سے رنگین بسارت میں ایک درجہ بدرجہ سلسلہ موجود ہے|اپنے رنگین ٹیلی وی ان سیٹ کے رنگ کو بیلنس کرنے والے لٹو کو بتدریج گھما کر ہم قائل ہو سکتے ہیں کہ سیاہ و سفید سے رنگین بسارت میں ایک درجہ بدرجہ سلسلہ موجود ہے
LJ20660|اینیا یعنی آئرس کا ڈائیفرائم جو پتلی کو کھولتا ہے|اینیا یعنی آئرس کا ڈائیفرائم جو پتلی کو کھولتا ہے
LJ20661|بند کرتا ہے|بند کرتا ہے
LJ20662|ہمیں تیز روشنی سے خیرہ ہونے سے بچاتا نیز کم روشنی میں دیکھنے کے قابل بناتا ہے|ہمیں تیز روشنی سے خیرہ ہونے سے بچاتا نیز کم روشنی میں دیکھنے کے قابل بناتا ہے
LJ20663|جب ہم سامنے سے آنے والی کاروں کے ہیڈ لائٹ سے لمحاتی طور پر چنجیا جاتے ہیں|جب ہم سامنے سے آنے والی کاروں کے ہیڈ لائٹ سے لمحاتی طور پر چنجیا جاتے ہیں
LJ20664|تو اس بات کا تجربہ کرتے ہیں|تو اس بات کا تجربہ کرتے ہیں
LJ20665|اینیا کا ڈائیفرام نہ ہو تو کیسا لگے|اینیا کا ڈائیفرام نہ ہو تو کیسا لگے
LJ20666|آنکھوں کا اس طرح چندھیانہ نہ خوشکوار بلکہ خطرناک بھی ہو سکتا ہے|آنکھوں کا اس طرح چندھیانہ نہ خوشکوار بلکہ خطرناک بھی ہو سکتا ہے
LJ20667|لیکن اس کا یہ مطلب نہیں ہے کہ پوری آنکھ اس دوران اپنا کام کرنا بند کر دیتی ہے|لیکن اس کا یہ مطلب نہیں ہے کہ پوری آنکھ اس دوران اپنا کام کرنا بند کر دیتی ہے
LJ20668|یہ دعویٰ کہ آنکھ|یہ دعویٰ کہ آنکھ
LJ20669|یا تو مکمل طور پر کام کرتی ہے یا بالکل نہیں کرتی|یا تو مکمل طور پر کام کرتی ہے یا بالکل نہیں کرتی
LJ20670|ایک ایسے شخص کے لیے جو اپنے اس تجربے پر دو سیکنڈ غور کر لے نہ صرف غلط بلکہ برخود غلط ثابت ہو جاتا ہے|ایک ایسے شخص کے لیے جو اپنے اس تجربے پر دو سیکنڈ غور کر لے نہ صرف غلط بلکہ برخود غلط ثابت ہو جاتا ہے
LJ20671|ہم اپنے سوال پانچ پر واپس آتے ہیں|ہم اپنے سوال پانچ پر واپس آتے ہیں
LJ20672|لا موجود آنکھ سے انسانی آنکھ تک ایکس کے سلسلے کے ہر رکن پر غور کرتے ہوئے|لا موجود آنکھ سے انسانی آنکھ تک ایکس کے سلسلے کے ہر رکن پر غور کرتے ہوئے
LJ20673|کیا یہ بات کرینے قیاس ہے کہ ان میں سے ہر رکنے کافی اچھا کام کیا ہو|کیا یہ بات کرینے قیاس ہے کہ ان میں سے ہر رکنے کافی اچھا کام کیا ہو
LJ20674|اور متعلقہ جانوروں کی بقا اور تولید میں مدد کی ہو|اور متعلقہ جانوروں کی بقا اور تولید میں مدد کی ہو
LJ20675|اب ہمیں ارتکاویے|اب ہمیں ارتکاویے
LJ20676|مخالف نظریہ کی حماقت کا اندازہ ہوتا ہے|مخالف نظریہ کی حماقت کا اندازہ ہوتا ہے
LJ20677|جو یہ کہتا ہے کہ اس کا جواب صراحتا نہیں میں ہے|جو یہ کہتا ہے کہ اس کا جواب صراحتا نہیں میں ہے
LJ20678|لیکن کیا اس کا جواب ہاں ہے؟|لیکن کیا اس کا جواب ہاں ہے؟
LJ20679|یہ کم واضح ہے|یہ کم واضح ہے
LJ20680|لیکن مجھے لگتا ہے کہ اس کا جواب ہاں ہے|لیکن مجھے لگتا ہے کہ اس کا جواب ہاں ہے
LJ20681|نہ صرف یہ بات وارد|نہ صرف یہ بات وارد
LJ20682|اگر آپ کو بہتر ہے کہ آنکھ کا جز آنکھ نہ ہونے سے بہتر ہے|اگر آپ کو بہتر ہے کہ آنکھ کا جز آنکھ نہ ہونے سے بہتر ہے
LJ20683|بلکہ ہم جدید جانوروں میں کرینِ قیاس، وسطی سلسلہ یا سیریز آف انٹرمیڈیٹس بھی تلاش کر سکتے ہیں|بلکہ ہم جدید جانوروں میں کرینِ قیاس، وسطی سلسلہ یا سیریز آف انٹرمیڈیٹس بھی تلاش کر سکتے ہیں
LJ20684|اس کا مطلب ہرگز یہ نہیں ہے|اس کا مطلب ہرگز یہ نہیں ہے
LJ20685|کہ یہ جدید انٹرمیڈیئٹس باقیتن|کہ یہ جدید انٹرمیڈیئٹس باقیتن
LJ20686|اور اسی اقسام کی نمائندگی کرتے ہیں|اور اسی اقسام کی نمائندگی کرتے ہیں
LJ20687|لیکن اس سے یہ ظاہر ہوتا ہے کہ انٹرمیڈیٹ ڈیزائن کام کرنے کے قابل ہیں|لیکن اس سے یہ ظاہر ہوتا ہے کہ انٹرمیڈیٹ ڈیزائن کام کرنے کے قابل ہیں
LJ20688|بعض یک خلوی جانداروں میں روشنی کے لیے حساس جگہ ہوتی ہے جس کے پیچھے چھوٹا سا رنگین پردہ ہوتا ہے|بعض یک خلوی جانداروں میں روشنی کے لیے حساس جگہ ہوتی ہے جس کے پیچھے چھوٹا سا رنگین پردہ ہوتا ہے
LJ20689|یہ پردہ کسی سمت سے آنے والی روشنی سے اس کے لیے ڈھال کا کام دیتا ہے|یہ پردہ کسی سمت سے آنے والی روشنی سے اس کے لیے ڈھال کا کام دیتا ہے
LJ20690|جس سے اسے کچھ احساس سا ہو جاتا ہے کہ روشنی کس طرف سے آ رہی ہے|جس سے اسے کچھ احساس سا ہو جاتا ہے کہ روشنی کس طرف سے آ رہی ہے
LJ20691|کثیر خلوی جانوروں میں مختلف طرح کے کیچوے اور بعض شیل فش میں بھی اسی طرح کا نظام|کثیر خلوی جانوروں میں مختلف طرح کے کیچوے اور بعض شیل فش میں بھی اسی طرح کا نظام
LJ20692|ہوتا ہے|ہوتا ہے
LJ20693|لیکن ان میں رنگین زیائی خلیے ایک چھوٹے سے پیالے کی شکل میں ہوتے ہیں|لیکن ان میں رنگین زیائی خلیے ایک چھوٹے سے پیالے کی شکل میں ہوتے ہیں
LJ20694|اس سے سمت معلوم کرنے کی بہتر صلاحیت ملتی ہے|اس سے سمت معلوم کرنے کی بہتر صلاحیت ملتی ہے
LJ20695|کیونکہ پیالے میں ہر خلیے کو اسی کی جانب منتقبہ طور پر روشنی کی کرنوں سے ڈھال فراہم کی جاتی ہے|کیونکہ پیالے میں ہر خلیے کو اسی کی جانب منتقبہ طور پر روشنی کی کرنوں سے ڈھال فراہم کی جاتی ہے
LJ20696|زیائی خلیوں کی ایک مسلسل چادر میں|زیائی خلیوں کی ایک مسلسل چادر میں
LJ20697|اتلے سے گہرے پیالے میں اس سلسلے میں ہر قدم خواہ کتنا ہی چھوٹا یا بڑا کیوں نہ ہو|اتلے سے گہرے پیالے میں اس سلسلے میں ہر قدم خواہ کتنا ہی چھوٹا یا بڑا کیوں نہ ہو
LJ20698|بہرحال وہ بسریات میں ایک بہتری ہوگا|بہرحال وہ بسریات میں ایک بہتری ہوگا
LJ20699|اب اگر آپ|اب اگر آپ
LJ20700|کیسی پیلای|کیسی پیلای
